IsWon,IsClosed,LeadId,LeadCreateDate,CompanyName,Country,Department,EmailDomain,Industry,JobTitle,IsTraining
FALSE,TRUE,00Q7000000czDhCEAU,10/2/2011 13:51:26,Exolgan,,,@exolgan.com,Transportation,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000hPo9AEAS,6/12/2012 16:07:52,WestEd,,,@wested.org,Not For Profit / NGO,Project Manager,TRUE
FALSE,TRUE,00Q7000000PtV2TEAV,3/22/2009 13:57:41,McLicense S&C Buesing GbR,,,@mclicense.de,Consulting,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000ipyQVEAY,8/15/2012 17:01:21,Huenei Consultores Informatica SRL,,,@huenei.com,,,TRUE
FALSE,TRUE,00Q7000000hc5hUEAQ,6/14/2012 17:48:13,Audi of America,,,@audi.com,,,TRUE
FALSE,TRUE,00Q7000000ghySzEAI,5/11/2012 11:40:48,seam media group,Austria,,@seam.at,Media / Marketing,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000ZuGthEAF,3/22/2011 6:24:22,CrimsonLogic Pte Ltd,Singapore,,@crimsonlogic.com,Technology,Project Manager,TRUE
FALSE,TRUE,00Q7000000YbFz5EAF,1/14/2011 16:10:34,Goodcard,Brazil,,@goodcard.com.br,Unknown,Other,TRUE
FALSE,TRUE,00Q7000000XNIixEAH,10/21/2010 19:05:22,ECM Consulting,Hungary,,@ecmc.hu,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000ZVHBmEAP,3/10/2011 6:49:33,Net2Africa,,,@net2africa.com,,,TRUE
FALSE,TRUE,00Q7000000hckypEAA,6/18/2012 22:05:59,Mitchell 1,,,@mitchell1.com,Consumer Products,Project Manager,TRUE
FALSE,TRUE,00Q7000000Ws1usEAB,9/9/2010 9:35:54,ITProtect GmbH & Co. KG,Germany,,@itpgroup.de,Unknown,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000gtaECEAY,5/18/2012 9:43:57,Vaadin Oy,Finland,,@vaadin.com,,N/A,FALSE
FALSE,FALSE,00Q7000000eoeU0EAI,1/25/2012 22:16:19,Systemware,United States,,@systemware.com,Technology,N/A,FALSE
FALSE,TRUE,00Q7000000h9wsSEAQ,5/30/2012 23:17:53,VMware_Developer Portal,,,@vmware.com,Technology,,TRUE
FALSE,TRUE,00Q7000000hPlkNEAS,6/12/2012 9:33:55,Carano Software Solutions GmbH,,,@carano.de,Consulting,Independent Contractor,TRUE
FALSE,TRUE,00Q7000000frpNwEAI,3/23/2012 13:06:54,Memonic,,,,Technology,,TRUE
FALSE,TRUE,00Q7000000Yc18VEAR,1/24/2011 16:10:37,Beorn Technologies,,,@beorn-technologies.com,Technology,,TRUE
FALSE,TRUE,00Q7000000fzznoEAA,4/4/2012 0:30:02,Dorado Software,,,,Technology,,TRUE
TRUE,TRUE,00Q7000000eE6U2EAK,12/13/2011 19:10:48,GalaxE.Solutions Inc.,,,@galaxesolutions.com,Consulting,Other,TRUE
FALSE,FALSE,00Q7000000hcn4fEAA,6/19/2012 14:30:05,Editec Ltd,,,@editec-lotteries.com,,Architect/Developer,FALSE
FALSE,TRUE,00Q7000000g1ykDEAQ,4/12/2012 17:52:40,JP Morgan Chase & Co.,,,@jpmorgan.com,,,TRUE
FALSE,TRUE,00Q7000000o6lgBEAQ,4/16/2013 14:07:34,JP Morgan Chase & Co.,,,@jpmorgan.com,,,TRUE
FALSE,TRUE,00Q7000000nR5xvEAC,3/14/2013 16:40:28,JP Morgan Chase & Co.,,,@jpmchase.com,Financial Services,Other,FALSE
FALSE,TRUE,00Q70000010HwvbEAC,9/11/2014 21:00:04,JP Morgan Chase & Co.,,Technical - Development/Engineering,@jpmorgan.com,Financial Services,Developer/Engineer,TRUE
FALSE,TRUE,00Q7000000hOgE3EAK,6/6/2012 7:29:22,City Of Munich,,,@muenchen.de,Government,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000heOv0EAE,6/27/2012 18:10:12,SRG Global Inc.,,,@srggi.com,Manufacturing,,TRUE
FALSE,TRUE,00Q7000000hdmdrEAA,6/25/2012 18:29:41,Centro de Comunicação Social da Marinha,,,@ccsm.mar.mil.br,,,TRUE
FALSE,TRUE,00Q70000019opCsEAI,9/10/2015 11:56:30,National Oceanic & Atmospheric Administration,United States,Technical - IT/Support,@navy.mil,Government,Director/Manager,FALSE
TRUE,TRUE,00Q7000000loIhsEAE,12/28/2012 21:57:05,National Oceanic & Atmospheric Administration,,,@soleasolutions.com,,,TRUE
FALSE,TRUE,00Q7000000hdkfDEAQ,6/25/2012 14:07:23,Média Courtage,,,@gmail.com,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000hd8IoEAI,6/22/2012 9:36:39,Stadtverwaltung Haiger,,,@haiger.de,,Project Manager,TRUE
TRUE,TRUE,00Q7000000hf51qEAA,6/28/2012 16:16:49,Xtium Inc.,,,@xtium.com,,,TRUE
FALSE,TRUE,00Q7000000hf4rzEAA,6/28/2012 15:21:38,Hall County Board of Education,,,@hallco.org,,Other,TRUE
TRUE,TRUE,00Q7000000hbpZPEAY,6/13/2012 20:30:51,Tribunal de Justica de Santa Catarina,,,@tjsc.jus.br,,,TRUE
FALSE,TRUE,00Q7000000hf95DEAQ,6/29/2012 12:36:00,Uniters North America,,,@unitersna.com,,,TRUE
FALSE,TRUE,00Q7000000myyzyEAA,3/5/2013 16:47:06,Telvent DTN LLC dba Schneider Electric,,,@schneider-electric.com,,,TRUE
FALSE,TRUE,00Q7000000kpcjiEAA,11/26/2012 16:26:57,Telvent DTN LLC dba Schneider Electric,,,@schneider-electric.com,,,TRUE
FALSE,TRUE,00Q7000000hdq2CEAQ,6/26/2012 10:15:17,Infocentric Research AG,Switzerland,,@infocentricresearch.com,Consulting,,TRUE
FALSE,TRUE,00Q7000000ubqvBEAQ,1/30/2014 11:07:26,CIB Bank,Hungary,,@cib.hu,Financial Services,Other,FALSE
TRUE,TRUE,00Q70000012JnWKEA0,12/11/2014 20:06:34,K&H Bank Zrt.,Hungary,Business - Marketing,@kh.hu,Financial Services,Director/Manager,TRUE
FALSE,TRUE,00Q7000000i4zJ9EAI,7/3/2012 13:06:47,MVP Consultoria e Sistemas Ltda.,,,@uvv.br,,,TRUE
TRUE,TRUE,00Q7000000hP8swEAC,6/7/2012 20:46:34,Best Buy Purchasing LLC,,,@bestbuy.com,Consumer Products,Project Manager,TRUE
FALSE,TRUE,00Q7000000hebHAEAY,6/27/2012 19:37:13,MasterCard,,,@mastercard.com,Financial Services,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000hcmXyEAI,6/19/2012 12:36:20,OP-Services Ltd,Finland,,@op.fi,,MIS/IT - Applications Dev,TRUE
FALSE,FALSE,00Q7000000q2LN9EAM,7/8/2013 10:14:48,ENI S.p.A,,,@eni.com,,,FALSE
TRUE,TRUE,00Q7000000oqTcmEAE,5/15/2013 13:43:35,NASA/Glenn Research Center,,,@nasa.gov,,Independent Contractor,TRUE
TRUE,TRUE,00Q7000000i5cJ8EAI,7/9/2012 19:21:36,NASA/Glenn Research Center,,,@nasa.gov,,Other,TRUE
TRUE,TRUE,00Q7000000eEO4XEAW,12/15/2011 5:22:29,Tata Motors Limited,India,,@tatatechnologies.com,,Executive Management,TRUE
TRUE,TRUE,00Q7000000hBieWEAS,6/5/2012 6:42:20,Bulgarian Telecommunications Company AD (dba Vivacom),,,@vivacom.bg,Technology,Director/Manager,TRUE
FALSE,TRUE,00Q7000000i5g9dEAA,7/10/2012 15:01:01,Turner Broadcasting System Inc.,,,@turner.com,,,TRUE
FALSE,TRUE,00Q7000000i5CVvEAM,7/5/2012 8:36:15,Hype Softwaretechnik GmbH,,,@hype.de,Consumer Products,,TRUE
FALSE,TRUE,00Q7000000hcMrpEAE,6/18/2012 13:54:02,Exceptional Software,,,@exceptionalsoftware.com,Consulting,Independent Contractor,TRUE
TRUE,TRUE,00Q7000000m5FPxEAM,1/11/2013 13:18:02,Park Group,,,@parkgroup.co.uk,,,TRUE
FALSE,TRUE,00Q70000015ALHqEAO,3/4/2015 23:07:17,McKesson Corporation,,Technical - Development/Engineering,@mckesson.com,Healthcare,Director/Manager,TRUE
FALSE,FALSE,00Q70000019omVEEAY,9/9/2015 18:48:35,McKesson Corporation,United States,Technical - IT/Support,@mckesson.com,Pharmaceuticals,Director/Manager,FALSE
FALSE,FALSE,00Q7000000fqKSnEAM,3/16/2012 17:40:28,J.Crew,United States,,@jcrew.com,Consumer Products,Architect/Developer,FALSE
FALSE,FALSE,00Q70000015nngHEAQ,4/10/2015 8:53:56,GIE BNP PARIBAS CARDIF,France,Business - Operations,@bnpparibas.com,Financial Services,Director/Manager,FALSE
FALSE,TRUE,00Q7000000jqvV8EAI,10/3/2012 16:33:11,Chick-fil-A Inc,,,@chick-fil-a.com,,,TRUE
TRUE,TRUE,00Q7000000i6bAvEAI,7/12/2012 21:32:53,Chick-fil-A Inc,,,@chick-fil-a.com,Consumer Products,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000hcmOmEAI,6/19/2012 11:57:42,TU Dortmund,,,@tu-dortmund.de,Education,Project Manager,TRUE
FALSE,TRUE,00Q7000000loMXtEAM,12/31/2012 9:40:09,Meshfrog,,,@meshfrog.com,,,TRUE
FALSE,TRUE,00Q7000000i7dPVEAY,7/17/2012 14:15:34,Katz Group Canada Ltd,,,@rexal.ca,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000i7928EAA,7/16/2012 15:15:30,Presbyterian Homes and Services,,,@preshomes.org,,Project Manager,TRUE
FALSE,TRUE,00Q7000000i7xU7EAI,7/17/2012 19:45:53,Red Rock Government Services,,,@hotmail.com,,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000hcwnhEAA,6/20/2012 17:41:59,NASA-Huntsville,,,@nasa.gov,Government,,TRUE
FALSE,TRUE,00Q7000000i7d8bEAA,7/17/2012 13:19:10,US State Department,,,@state.gov,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000w8mfvEAA,3/6/2014 15:17:20,US State Department,,,@state.gov,Government,,TRUE
FALSE,FALSE,00Q700000187Wi9EAE,7/17/2015 18:29:18,Walt Disney Studios,United States,Technical - Development/Engineering,@disney.com,Hospitality / Leisure,Director/Manager,FALSE
TRUE,TRUE,00Q7000000hc9j9EAA,6/14/2012 18:31:27,Grifols,,,@grifols.com,,Other,TRUE
FALSE,TRUE,00Q7000000gR4djEAC,4/23/2012 8:19:38,HotelBeds Group (Tui travel),,,@tuitravel-ad.com,Hospitality / Leisure,Project Manager,TRUE
FALSE,TRUE,00Q70000016VoWoEAK,5/11/2015 13:16:22,HotelBeds Group (Tui travel),Spain,Technical - IT/Support,@tuitravel-ad.com,Other,Project Manager,TRUE
FALSE,FALSE,00Q7000000enm5wEAA,1/19/2012 17:49:40,National Bank of Greece,,,@hotmail.com,,Architect/Developer,FALSE
TRUE,TRUE,00Q7000000i85DiEAI,12/22/2009 22:02:56,Paymate Global Inc.,,,@paymate.com,,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000a3YU5EAM,3/31/2011 17:06:21,Elavon Inc.,,,@elavon.com,Financial Services,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q70000016Qp6eEAC,5/5/2015 12:40:30,BANKIA,Spain,Technical - Development/Engineering,@bankia.es,Financial Services,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000i7YzWEAU,7/17/2012 6:47:46,BANKIA,,,@bankia.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000i6e85EAA,7/13/2012 13:54:58,Todo!,,,@todo.com.br,,CxO/President,TRUE
FALSE,TRUE,00Q7000000gR8IAEA0,4/23/2012 17:35:45,Cybage Software Pvt. Ltd.,,,@cybage.com,Technology,Other,TRUE
FALSE,TRUE,00Q7000000i8CPUEA2,7/19/2012 16:00:09,Navaera,,,@navaera.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000h9vVoEAI,5/30/2012 18:35:57,Securus Technologies Inc.,,,@securustech.net,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000gfEeSEAU,4/30/2012 15:43:32,IAAH Industrielle Alliance Assurance auto et,Canada,,@iaah.ca,Insurance,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000jCerqEAC,9/7/2012 14:41:44,IAAH Industrielle Alliance Assurance auto et,,,@iaah.ca,,,TRUE
FALSE,TRUE,00Q7000000i8JjsEAE,7/20/2012 14:12:48,Brunswick,,,@brunswick.com,,Other,TRUE
FALSE,FALSE,00Q70000012JqknEAC,12/12/2014 10:07:52,Ericsson Telecomunicazioni SpA,Romania,Technical - IT/Support,@ericsson.com,Technology,Developer/Engineer,FALSE
FALSE,TRUE,00Q7000000hcDnYEAU,6/15/2012 12:20:42,Union Investment,,,@union-investment.de,Financial Services,,TRUE
FALSE,TRUE,00Q7000000iUfVVEA0,7/26/2012 20:09:25,TATA Communications,,,@tatacommunications.com,,Associate/Analyst,TRUE
FALSE,FALSE,00Q7000000iVFG5EAO,8/1/2012 10:48:57,Blue Services Sp. z o.o.,Poland,,@blueservices.pl,,,FALSE
FALSE,TRUE,00Q7000000kXYGrEAO,10/31/2012 13:08:59,Stanford University,,,@stanford.edu,,,TRUE
FALSE,TRUE,00Q7000000dAwRnEAK,10/6/2011 19:14:04,Stanford University,,,,,,TRUE
TRUE,TRUE,00Q7000000iU8JvEAK,7/25/2012 22:04:16,Stanford University,,,@standford.edu,,,TRUE
FALSE,TRUE,00Q7000000xgL70EAE,5/21/2014 20:59:40,Stanford University,United States,Technical - IT/Support,@stanford.edu,Education,Director/Manager,FALSE
FALSE,TRUE,00Q7000000iUX9AEAW,7/26/2012 14:15:15,Closerware LLC,,,@closerware.com,Technology,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000zR6r3EAC,8/5/2014 16:46:19,Chevron Corporation,United States,Business - Operations,@chevron.com,Automotive,Project Manager,TRUE
FALSE,TRUE,00Q7000000heWoxEAE,6/27/2012 19:06:32,Idaho Department of Health and Welfare,,,@dhw.idaho.gov,Government,,TRUE
FALSE,TRUE,00Q7000000iWT1dEAG,8/2/2012 16:09:15,Axcess Financial Inc.,,,@axcess-financial.com,Financial Services,,TRUE
FALSE,FALSE,00Q700000185H1JEAU,6/29/2015 13:27:41,Axcess Financial Inc.,United States,Business - Marketing,@axcess-financial.com,Financial Services,C-Level/Executive/VP,FALSE
TRUE,TRUE,00Q70000012MgZaEAK,1/9/2015 10:21:12,Motorola Solutions Poland,Poland,Technical - Development/Engineering,@motorolasolutions.com,Technology,Director/Manager,TRUE
FALSE,TRUE,00Q7000000iouICEAY,8/8/2012 13:20:03,US Court System,,,@ao.uscourts.gov,,,TRUE
TRUE,TRUE,00Q7000000ghoM0EAI,5/10/2012 3:48:48,Solution Design Group Inc.,US,,@solutiondesign.com,Computer Services,,TRUE
TRUE,TRUE,00Q7000000gPhrDEAS,4/19/2012 15:09:41,Eastbanc Technologies LLC,,,@eastbanctech.com,Technology,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000wqVhUEAU,4/8/2014 19:30:47,CVS/Caremark,United States,,@cvscaremark.com,Retail,Project Manager,FALSE
FALSE,TRUE,00Q7000000fcqASEAY,3/14/2012 14:19:07,Fordham University,,,@fordham.edu,Education,,TRUE
FALSE,TRUE,00Q7000000uN6R1EAK,1/20/2014 16:48:55,Cambia Health Solutions Inc,,,@cambiahealth.com,,,TRUE
FALSE,TRUE,00Q7000001AQvacEAD,10/9/2015 13:57:18,GE Transportation,United States,Technical - IT/Support,@ge.com,Transportation,Director/Manager,FALSE
FALSE,TRUE,00Q7000000h8psMEAQ,5/29/2012 9:45:31,Dominion,,,@dominion.es,,Associate/Analyst,TRUE
TRUE,TRUE,00Q7000000ipDW8EAM,8/10/2012 16:07:22,State of Nebraska - Educational Service Unit 6,,,@esu6.org,,Other,TRUE
FALSE,TRUE,00Q7000000ggPavEAE,5/4/2012 18:55:51,Seton Hall University,United States,,@shu.edu,Education,Director/Manager,TRUE
FALSE,TRUE,00Q7000000ggZDTEA2,5/7/2012 13:58:27,Newspapers,,,@controlinveste.pt,,Project Manager,TRUE
FALSE,TRUE,00Q70000011pfB9EAI,11/17/2014 16:32:54,IZFE SA,,Other,@gipuzkoa.net,Government,Administrator,TRUE
TRUE,TRUE,00Q7000000h8neWEAQ,5/28/2012 6:27:47,IZFE SA,,,@gipuzkoa.net,,Project Manager,TRUE
FALSE,TRUE,00Q7000000ipqeyEAA,8/14/2012 21:48:08,Arrow Electronics Inc.,,,@arrow.com,,,TRUE
FALSE,FALSE,00Q7000000i5ApgEAE,7/4/2012 14:04:21,NCCW,The Netherlands,,@nccw.nl,Technology,Other,FALSE
TRUE,TRUE,00Q7000000rFktHEAS,9/3/2013 9:31:49,NCCW,,,@nccw.nl,,,TRUE
FALSE,TRUE,00Q7000000iqXkUEAU,8/17/2012 11:58:15,CharityUSA.com,,,@greatergood.com,,,TRUE
FALSE,TRUE,00Q7000000hPiFqEAK,6/11/2012 18:27:51,PARADE Publications,,,@parade.com,Media / Marketing,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000pH0YzEAK,6/3/2013 22:31:24,Servicios de Administracion Previsional SA,,,@previred.com,,,TRUE
FALSE,TRUE,00Q7000000gsCasEAE,5/15/2012 19:43:50,U.S. Department of Health & Human Services,,,@aoa.hhs.gov,,,TRUE
FALSE,TRUE,00Q7000000ipkqrEAA,8/14/2012 19:16:42,NewWave Technologies Inc,,,@newwave-technologies.com,,CxO/President,TRUE
FALSE,TRUE,00Q7000000jUikQEAS,9/10/2012 17:13:39,Embracon,Brazil,,@embracon.com.br,,,TRUE
FALSE,TRUE,00Q7000000irDHNEA2,8/20/2012 7:32:40,Nordea Bank Danmark,,,@nordea.com,,Associate/Analyst,TRUE
FALSE,TRUE,00Q7000000iUwFCEA0,7/30/2012 13:21:01,Fujitsu Caribbean,,,@fj-icl.com,,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000irKnyEAE,8/21/2012 11:55:24,Koninklijke Horeca Nederland,The Netherlands,,@khn.nl,Hospitality / Leisure,,TRUE
TRUE,TRUE,00Q7000000irBMsEAM,8/19/2012 0:52:34,Grupo Vidanta,,,@grupovidanta.com,,,TRUE
FALSE,TRUE,00Q7000000irLG8EAM,8/21/2012 13:13:46,Harris Corporation,,,@harris.com,,,TRUE
FALSE,TRUE,00Q7000000w56ItEAI,2/19/2014 14:49:04,Endava,Romania,,@endava.com,Technology,Project Manager,FALSE
FALSE,TRUE,00Q7000000daWTPEA2,10/28/2011 17:46:04,BMW of North America LLC,United States,,@bmwna.com,Automotive,Project Manager,TRUE
FALSE,TRUE,00Q7000000dn3JlEAI,11/15/2011 16:55:16,BMW of North America LLC,,,@bmwna.com,,,TRUE
TRUE,TRUE,00Q7000000irBOXEA2,8/19/2012 0:56:22,Telefonos de Mexico S.A.B. de C.V.,,,@temex.com,,,TRUE
FALSE,TRUE,00Q7000000cINWUEA4,8/26/2011 18:17:26,Polaris Industries,,,@polarisind.com,,,TRUE
FALSE,TRUE,00Q7000000i858YEAQ,7/18/2012 18:02:19,Brocade Communication,,,@brocade.com,Technology,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000irouYEAQ,8/21/2012 17:51:34,Public Works and Government Services Canada,,,@pwgsc.gc.ca,,Other,TRUE
FALSE,TRUE,00Q7000000fErV5EAK,2/9/2012 10:42:59,MUSSAP,,,@mussap.net,Insurance,CxO/President,TRUE
TRUE,TRUE,00Q7000000SR5TYEA1,11/25/2009 10:58:52,IPLAN RIO,,,@gmail.com,,Independent Contractor,TRUE
TRUE,TRUE,00Q7000000isQGDEA2,8/23/2012 18:04:04,Mandiant Corporation,,,@mandiant.com,,,TRUE
FALSE,TRUE,00Q7000000ioxH3EAI,8/8/2012 17:36:17,BM&F Bovespa,,,@bvmf.com.br,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000jqm1aEAA,10/2/2012 16:42:25,Citibank,,,@citi.com,,,TRUE
FALSE,TRUE,00Q7000000cI74uEAC,8/26/2011 16:02:18,Citibank,,,@citi.com,,,TRUE
FALSE,TRUE,00Q7000000iU6ryEAC,7/25/2012 18:15:06,DATAPREV,,,@dataprev.gov.br,,Architect/Developer,TRUE
FALSE,FALSE,00Q7000000jA1UiEAK,8/27/2012 9:35:45,Adformatie Groep,The Netherlands,,@deswartpm.nl,Media / Marketing,Project Manager,FALSE
FALSE,TRUE,00Q7000000cptJGEAY,9/12/2011 16:46:07,Citi,,,@citi.com,,,TRUE
TRUE,TRUE,00Q7000000jCZMXEA4,9/6/2012 16:10:48,Center for Addiction and Mental Health (CAMH),CA,,@camh.ca,Health Care,Other,TRUE
FALSE,TRUE,00Q7000000jCHg3EAG,9/4/2012 19:23:26,Hunter Douglas,,,@hunterdouglas.com,,,TRUE
TRUE,TRUE,00Q7000000geEXnEAM,4/26/2012 12:59:28,Unicorn Education s.r.o.,,,@unicorn.eu,,Other,TRUE
TRUE,TRUE,00Q7000000gr09IEAQ,5/14/2012 6:57:06,Schüller Möbelwerk KG,Germany,,@gmx.de,,N/A,TRUE
TRUE,TRUE,00Q7000000ip49HEAQ,8/9/2012 13:32:54,BBMapfre,Brasil,,@bbmapfre.com.br,Insurance,Associate/Analyst,TRUE
FALSE,TRUE,00Q7000000nb9tBEAQ,3/26/2013 11:52:16,Amt für Informatik KTTG (Kanton Thurgau),Switzerland,,@tg.ch,Government,,TRUE
TRUE,TRUE,00Q7000000iUwLeEAK,7/30/2012 13:45:37,Tribunal de Justiça do Rio de Janeiro - TJRJ,,,@tjrj.jus.br,,,TRUE
FALSE,TRUE,00Q70000015D6cREAS,3/23/2015 5:38:06,Lockheed Martin Information Systems & Global Services,United States,Technical - Development/Engineering,@lmco.com,Aerospace & Defense,Project Manager,TRUE
TRUE,TRUE,00Q7000000jUeC0EAK,9/10/2012 13:31:45,Lockheed Martin Information Systems & Global Services,USA,,@lmco.com,Government,Director/Manager,TRUE
FALSE,TRUE,00Q7000000tHyQGEA0,12/4/2013 16:47:44,Université de Lausanne,Switzerland,,@unil.ch,Education,,TRUE
TRUE,TRUE,00Q7000000jCSFcEAO,9/6/2012 5:57:10,Université de Lausanne,,,@unil.ch,Education,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000ipoYAEAY,8/14/2012 21:01:26,Texas Instruments Incorporated,,,@ti.com,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000jUd3XEAS,9/10/2012 13:31:43,Oregon Health Authority,,,@state.or.us,,,TRUE
FALSE,TRUE,00Q7000000jUx8kEAC,12/29/2009 19:45:44,Grupo Editorial Notmusa,,,@notmusa.com.mx,,Project Manager,TRUE
FALSE,TRUE,00Q7000000jDd0YEAS,9/7/2012 22:48:16,Thomas Kinkade Company,,,@kinkade.com,,,TRUE
FALSE,TRUE,00Q7000000jC9XDEA0,9/4/2012 14:39:17,Notredame,,,@intermedica.com.br,,,TRUE
TRUE,TRUE,00Q7000000i59brEAA,7/4/2012 10:52:46,Mutua Manresana,,,@mutuamanresana.com,,,TRUE
FALSE,TRUE,00Q7000000jBtmYEAS,8/31/2012 20:54:25,Demonware,,,@demonware.net,,Project Manager,TRUE
FALSE,TRUE,00Q7000000h9wzeEAA,5/31/2012 0:39:27,COVIDIEN,,,@covidien.com,,,TRUE
TRUE,TRUE,00Q7000000i6DrfEAE,7/12/2012 8:14:04,Saudi Telecom Company (STC),,,@stc.com.sa,,,TRUE
FALSE,TRUE,00Q7000000h9wwaEAA,5/31/2012 0:36:15,Atlantic Lottery Corporation,,,@alc.ca,,,TRUE
FALSE,FALSE,00Q700000186WDXEA2,7/10/2015 10:22:29,GENERALI FRANCE,Ecuador,Business - Operations,@generali.com,Insurance,Project Manager,FALSE
FALSE,TRUE,00Q7000000jW8HdEAK,9/13/2012 21:26:51,Ontario Shores,,,@ontarioshores.ca,,,TRUE
FALSE,TRUE,00Q7000000gRUCfEAO,4/25/2012 2:59:57,AAA Heathrow,,,@national.aaa.com,,,TRUE
FALSE,TRUE,00Q7000000is4fnEAA,8/22/2012 12:22:34,Citigroup ICG Commodities,,,@citi.com,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000buBzyEAE,7/28/2011 14:46:26,Adventist Healthcare,,,@ah.org,,,TRUE
FALSE,TRUE,00Q7000000e6xs6EAA,11/29/2011 15:36:25,Volaris Airlines,,,@gonet.us,,,TRUE
FALSE,TRUE,00Q7000000eGSpUEAW,1/3/2012 14:28:26,Spectant Group,,,@spectantgroup.com,,,TRUE
FALSE,TRUE,00Q7000000cqGmbEAE,9/15/2011 16:43:51,OpenRisk LLC,,,@openriskllc.com,,,TRUE
FALSE,TRUE,00Q7000000cHOtZEAW,8/23/2011 15:00:07,SRA International Inc.,,,@sra.com,,,TRUE
FALSE,TRUE,00Q7000000bu6VREAY,7/27/2011 20:01:49,SRA International Inc.,,,@sra.com,,,TRUE
TRUE,TRUE,00Q7000000bu6S3EAI,7/27/2011 19:54:45,SRA International Inc.,,,@sra.com,,,TRUE
FALSE,FALSE,00Q7000001ByuugEAB,1/5/2016 20:57:18,SRA International Inc.,United States,Technical - IT/Support,@sra.com,Technology,Director/Manager,FALSE
FALSE,TRUE,00Q7000000grqGzEAI,5/14/2012 19:15:29,OnCourse Learning,,,@oncourselearning.com,,,TRUE
FALSE,TRUE,00Q7000000dn7a6EAA,11/15/2011 20:48:35,FEMA,,,@associates.dhs.gov,Government,Project Manager,TRUE
FALSE,TRUE,00Q7000000dlhZiEAI,11/4/2011 22:20:00,Médias Transcontinental,,,@transcontinental.ca,,,TRUE
FALSE,TRUE,00Q7000000cvTr0EAE,9/22/2011 18:30:40,Tetra Pak,,,@tetrapak.com,,,TRUE
FALSE,TRUE,00Q7000000jWDoeEAG,9/14/2012 18:42:21,Pall,,,@pall.com,,,TRUE
FALSE,TRUE,00Q7000000hcHEoEAM,6/16/2012 9:07:38,CenturyTel Service Group LLC,,,@centurylink.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000sOtJ8EAK,10/23/2013 6:24:06,CenturyTel Service Group LLC,,,@centurylink.com,Media / Marketing,Project Manager,TRUE
FALSE,TRUE,00Q7000000ghkSdEAI,5/9/2012 16:28:57,AASKI Technology,,,@aaski.com,,,TRUE
FALSE,TRUE,00Q7000000dn4KvEAI,11/15/2011 19:19:40,SUNY Empire State College,,,@esc.edu,,,TRUE
FALSE,TRUE,00Q7000000ip8rvEAA,8/10/2012 11:15:55,BPA Group,,,@bpa.ad,,Project Manager,TRUE
FALSE,TRUE,00Q7000000o703MEAQ,4/17/2013 20:50:38,Interfusion Solutions,,,@iftsupport.com,Technology,,TRUE
FALSE,TRUE,00Q7000000dZt4UEAS,10/27/2011 16:54:06,MVP Collaborative,,,@mvpcollaborative.com,,,TRUE
FALSE,TRUE,00Q7000000ghtT8EAI,5/10/2012 19:06:30,F5 Networks Inc.,,,@f5.com,,,TRUE
FALSE,TRUE,00Q7000000ftPfbEAE,3/28/2012 16:23:31,Henry Schein Inc.,,,@henryschein.com,,,TRUE
FALSE,TRUE,00Q7000000gtWqBEAU,5/17/2012 15:36:54,Crowley Maritime Corporation,,,@crowley.com,,,TRUE
FALSE,TRUE,00Q7000000e5tHqEAI,11/23/2011 20:06:36,Groupon,,,@groupon.com,,,TRUE
FALSE,TRUE,00Q7000000eodWXEAY,1/25/2012 20:21:04,Roche Bros. Supermarkets,United States,,@rochebros.com,,Independent Contractor,TRUE
FALSE,TRUE,00Q7000000e5swcEAA,11/23/2011 19:36:30,ECMD Inc.,,,@ecmd.com,,,TRUE
FALSE,TRUE,00Q7000000e5uI0EAI,11/23/2011 21:02:35,CARQUEST Corporation,,,@carquest.com,,,TRUE
